uniprot_accession,go_id,aspect,evidence_code
P22033,GO:0004494,molecular_function,IDA
P22033,GO:0004494,molecular_function,IDA
P22033,GO:0004494,molecular_function,IMP
P22033,GO:0004494,molecular_function,IMP
P22033,GO:0004494,molecular_function,IDA
P22033,GO:0005515,molecular_function,IPI
P22033,GO:0005515,molecular_function,IPI
P22033,GO:0005515,molecular_function,IPI
P22033,GO:0005515,molecular_function,IPI
P22033,GO:0005515,molecular_function,IPI
P22033,GO:0005515,molecular_function,IPI
P22033,GO:0005515,molecular_function,IPI
P22033,GO:0005515,molecular_function,IPI
P22033,GO:0005515,molecular_function,IPI
P22033,GO:0016853,molecular_function,IEA
P22033,GO:0016866,molecular_function,IEA
P22033,GO:0031419,molecular_function,IEA
P22033,GO:0031419,molecular_function,IBA
P22033,GO:0031419,molecular_function,IDA
P22033,GO:0031419,molecular_function,IDA
P22033,GO:0031419,molecular_function,IDA
P22033,GO:0031419,molecular_function,IDA
P22033,GO:0042802,molecular_function,IDA
P22033,GO:0042802,molecular_function,IPI
P22033,GO:0042803,molecular_function,IDA
P22033,GO:0046872,molecular_function,IEA
P22033,GO:0072341,molecular_function,IDA
P22033,GO:0006790,biological_process,IEA
P22033,GO:0019678,biological_process,IBA
P22033,GO:0043547,biological_process,IDA
P22033,GO:0043547,biological_process,IDA
P22033,GO:0050667,biological_process,IDA
P22033,GO:1901290,biological_process,IEA
P22033,GO:1901290,biological_process,IDA
P22033,GO:0005737,cellular_component,IBA
P22033,GO:0005739,cellular_component,IBA
P22033,GO:0005737,cellular_component,IEA
P22033,GO:0005737,cellular_component,IDA
P22033,GO:0005739,cellular_component,IEA
P22033,GO:0005739,cellular_component,TAS
P22033,GO:0005739,cellular_component,IDA
P22033,GO:0005739,cellular_component,HTP
P22033,GO:0005759,cellular_component,IEA
P22033,GO:0005759,cellular_component,IDA
P22033,GO:0005759,cellular_component,TAS
P22033,GO:0005759,cellular_component,TAS
P22033,GO:0005759,cellular_component,TAS
P22033,GO:0005759,cellular_component,TAS
P22102,GO:0006177,biological_process,IDA
P22102,GO:0006189,biological_process,IDA
P22102,GO:0044208,biological_process,IDA
P22102,GO:0097294,biological_process,IDA
P22102,GO:0003824,molecular_function,IEA
P22102,GO:0004637,molecular_function,IBA
P22102,GO:0004637,molecular_function,IEA
P22102,GO:0004637,molecular_function,TAS
P22102,GO:0004641,molecular_function,IBA
P22102,GO:0004641,molecular_function,IEA
P22102,GO:0004641,molecular_function,IDA
P22102,GO:0004641,molecular_function,IDA
P22102,GO:0004641,molecular_function,TAS
P22102,GO:0004644,molecular_function,IEA
P22102,GO:0004644,molecular_function,TAS
P22102,GO:0004644,molecular_function,IDA
P22102,GO:0004644,molecular_function,IDA
P22102,GO:0004644,molecular_function,TAS
P22102,GO:0005524,molecular_function,IEA
P22102,GO:0046872,molecular_function,IEA
P22102,GO:0003360,biological_process,IEA
P22102,GO:0006164,biological_process,IBA
P22102,GO:0006177,biological_process,IEA
P22102,GO:0006177,biological_process,IDA
P22102,GO:0006189,biological_process,IEA
P22102,GO:0006189,biological_process,IDA
P22102,GO:0009113,biological_process,IEA
P22102,GO:0009168,biological_process,TAS
P22102,GO:0021549,biological_process,IEA
P22102,GO:0021987,biological_process,IEA
P22102,GO:0044208,biological_process,IEA
P22102,GO:0044208,biological_process,IDA
P22102,GO:0046084,biological_process,IBA
P22102,GO:0097294,biological_process,IEA
P22102,GO:0097294,biological_process,IDA
P22102,GO:0005829,cellular_component,IBA
P22102,GO:0005829,cellular_component,IEA
P22102,GO:0005829,cellular_component,IDA
P22102,GO:0005829,cellular_component,IDA
P22102,GO:0005829,cellular_component,TAS
P22102,GO:0005829,cellular_component,TAS
P22102,GO:0005829,cellular_component,TAS
P22102,GO:0070062,cellular_component,HDA
P22234,GO:0006177,biological_process,IMP
P22234,GO:0006189,biological_process,IMP
P22234,GO:0044208,biological_process,IMP
P22234,GO:0097294,biological_process,IMP
P22234,GO:0004638,molecular_function,IEA
P22234,GO:0004638,molecular_function,IDA
P22234,GO:0004638,molecular_function,IMP
P22234,GO:0004638,molecular_function,IMP
P22234,GO:0004639,molecular_function,IBA
P22234,GO:0004639,molecular_function,IEA
P22234,GO:0004639,molecular_function,TAS
P22234,GO:0004639,molecular_function,IDA
P22234,GO:0004639,molecular_function,IMP
P22234,GO:0005515,molecular_function,IPI
P22234,GO:0005515,molecular_function,IPI
P22234,GO:0005515,molecular_function,IPI
P22234,GO:0005515,molecular_function,IPI
P22234,GO:0005515,molecular_function,IPI
P22234,GO:0005515,molecular_function,IPI
P22234,GO:0005515,molecular_function,IPI
P22234,GO:0005515,molecular_function,IPI
P22234,GO:0005515,molecular_function,IPI
P22234,GO:0005515,molecular_function,IPI
P22234,GO:0005515,molecular_function,IPI
P22234,GO:0005515,molecular_function,IPI
P22234,GO:0005515,molecular_function,IPI
P22234,GO:0005515,molecular_function,IPI
P22234,GO:0005515,molecular_function,IPI
P22234,GO:0005515,molecular_function,IPI
P22234,GO:0042802,molecular_function,IPI
P22234,GO:0042802,molecular_function,IPI
P22234,GO:0042802,molecular_function,IPI
P22234,GO:0042802,molecular_function,IPI
P22234,GO:0042802,molecular_function,IPI
P22234,GO:0045296,molecular_function,HDA
P22234,GO:0006164,biological_process,IEA
P22234,GO:0006177,biological_process,IDA
P22234,GO:0006189,biological_process,IBA
P22234,GO:0006189,biological_process,IEA
P22234,GO:0006189,biological_process,IDA
P22234,GO:0009113,biological_process,TAS
P22234,GO:0009113,biological_process,IDA
P22234,GO:0044208,biological_process,IDA
P22234,GO:0097294,biological_process,IDA
P22234,GO:0005829,cellular_component,IBA
P22234,GO:0005737,cellular_component,IDA
P22234,GO:0005829,cellular_component,TAS
P22234,GO:0005829,cellular_component,TAS
P22234,GO:0016020,cellular_component,HDA
P22234,GO:0070062,cellular_component,HDA
P22234,GO:0070062,cellular_component,HDA
P22304,GO:0004423,molecular_function,IBA
P22304,GO:0004423,molecular_function,IEA
P22304,GO:0004423,molecular_function,IDA
P22304,GO:0004423,molecular_function,TAS
P22304,GO:0005509,molecular_function,IDA
P22304,GO:0005515,molecular_function,IPI
P22304,GO:0008484,molecular_function,IEA
P22304,GO:0006027,biological_process,IDA
P22304,GO:0030200,biological_process,IEA
P22304,GO:0030209,biological_process,IEA
P22304,GO:1901136,biological_process,IEA
P22304,GO:0005764,cellular_component,IBA
P22304,GO:0043202,cellular_component,IEA
P22304,GO:0005764,cellular_component,IEA
P22304,GO:0005764,cellular_component,IDA
P22304,GO:0043202,cellular_component,TAS
P22304,GO:0043202,cellular_component,TAS
P22304,GO:0043202,cellular_component,TAS
P22304,GO:0043202,cellular_component,TAS
P22310,GO:0001972,molecular_function,IDA
P22310,GO:0004857,molecular_function,IBA
P22310,GO:0008194,molecular_function,IEA
P22310,GO:0008194,molecular_function,IBA
P22310,GO:0015020,molecular_function,IEA
P22310,GO:0015020,molecular_function,IDA
P22310,GO:0015020,molecular_function,IDA
P22310,GO:0015020,molecular_function,IDA
P22310,GO:0015020,molecular_function,IDA
P22310,GO:0015020,molecular_function,IDA
P22310,GO:0015020,molecular_function,IDA
P22310,GO:0015020,molecular_function,IDA
P22310,GO:0015020,molecular_function,IDA
P22310,GO:0015020,molecular_function,TAS
P22310,GO:0015020,molecular_function,TAS
P22310,GO:0015020,molecular_function,TAS
P22310,GO:0015020,molecular_function,TAS
P22310,GO:0015020,molecular_function,TAS
P22310,GO:0019899,molecular_function,IBA
P22310,GO:0019899,molecular_function,IEA
P22310,GO:0019899,molecular_function,IPI
P22310,GO:0042803,molecular_function,IEA
P22310,GO:0042803,molecular_function,IDA
P22310,GO:0042803,molecular_function,IDA
P22310,GO:0046982,molecular_function,IEA
P22310,GO:0001889,biological_process,IBA
P22310,GO:0006789,biological_process,TAS
P22310,GO:0008202,biological_process,IEA
P22310,GO:0008210,biological_process,IBA
P22310,GO:0016125,biological_process,IBA
P22310,GO:0019585,biological_process,TAS
P22310,GO:0032787,biological_process,IEA
P22310,GO:0042167,biological_process,TAS
P22310,GO:0042178,biological_process,IDA
P22310,GO:0042178,biological_process,IDA
P22310,GO:0042178,biological_process,IDA
P22310,GO:0051552,biological_process,IBA
P22310,GO:0070640,biological_process,IDA
P22310,GO:0070640,biological_process,IDA
P22310,GO:0071385,biological_process,IBA
P22310,GO:0098754,biological_process,IDA
P22310,GO:0098754,biological_process,IDA
P22310,GO:0098754,biological_process,IDA
P22310,GO:0005783,cellular_component,IBA
P22310,GO:0005783,cellular_component,IEA
P22310,GO:0005783,cellular_component,IDA
P22310,GO:0005789,cellular_component,IEA
P22310,GO:0005789,cellular_component,TAS
P22310,GO:0005789,cellular_component,TAS
P22310,GO:0005789,cellular_component,TAS
P22310,GO:0005789,cellular_component,TAS
P22310,GO:0005789,cellular_component,TAS
P22557,GO:0003870,molecular_function,IBA
P22557,GO:0003870,molecular_function,IEA
P22557,GO:0003870,molecular_function,IDA
P22557,GO:0003870,molecular_function,IDA
P22557,GO:0003870,molecular_function,IMP
P22557,GO:0003870,molecular_function,IMP
P22557,GO:0003870,molecular_function,IMP
P22557,GO:0003870,molecular_function,IDA
P22557,GO:0005515,molecular_function,IPI
P22557,GO:0005515,molecular_function,IPI
P22557,GO:0005515,molecular_function,IPI
P22557,GO:0005515,molecular_function,IPI
P22557,GO:0016740,molecular_function,IEA
P22557,GO:0030170,molecular_function,IEA
P22557,GO:0001666,biological_process,IDA
P22557,GO:0006778,biological_process,IEA
P22557,GO:0006782,biological_process,IEA
P22557,GO:0006782,biological_process,IDA
P22557,GO:0006783,biological_process,ISS
P22557,GO:0006783,biological_process,IBA
P22557,GO:0006783,biological_process,IEA
P22557,GO:0006783,biological_process,NAS
P22557,GO:0006785,biological_process,IDA
P22557,GO:0006879,biological_process,ISS
P22557,GO:0030218,biological_process,ISS
P22557,GO:0030218,biological_process,IEA
P22557,GO:0030218,biological_process,NAS
P22557,GO:0032364,biological_process,NAS
P22557,GO:0033014,biological_process,IEA
P22557,GO:0042541,biological_process,ISS
P22557,GO:0042541,biological_process,IBA
P22557,GO:0042541,biological_process,IEA
P22557,GO:0005739,cellular_component,IBA
P22557,GO:0005739,cellular_component,IEA
P22557,GO:0005739,cellular_component,IDA
P22557,GO:0005739,cellular_component,IDA
P22557,GO:0005739,cellular_component,HTP
P22557,GO:0005743,cellular_component,IEA
P22557,GO:0005743,cellular_component,IDA
P22557,GO:0005759,cellular_component,IEA
P22557,GO:0005759,cellular_component,TAS
P22570,GO:0006744,biological_process,IDA
P22570,GO:0004324,molecular_function,IBA
P22570,GO:0004324,molecular_function,IEA
P22570,GO:0004324,molecular_function,TAS
P22570,GO:0004324,molecular_function,IDA
P22570,GO:0004324,molecular_function,TAS
P22570,GO:0004324,molecular_function,TAS
P22570,GO:0016491,molecular_function,IEA
P22570,GO:0006091,biological_process,TAS
P22570,GO:0006124,biological_process,TAS
P22570,GO:0006694,biological_process,IBA
P22570,GO:0006694,biological_process,TAS
P22570,GO:0008203,biological_process,IEA
P22570,GO:0005739,cellular_component,IBA
P22570,GO:0005739,cellular_component,IDA
P22570,GO:0005739,cellular_component,IEA
P22570,GO:0005739,cellular_component,IDA
P22570,GO:0005739,cellular_component,TAS
P22570,GO:0005739,cellular_component,HTP
P22570,GO:0005743,cellular_component,IEA
P22570,GO:0005759,cellular_component,TAS
P22570,GO:0005759,cellular_component,TAS
P22570,GO:0005759,cellular_component,TAS
P22570,GO:0005759,cellular_component,TAS
P22570,GO:0005759,cellular_component,TAS
P22570,GO:0005759,cellular_component,TAS
P22680,GO:0004497,molecular_function,IEA
P22680,GO:0005506,molecular_function,IEA
P22680,GO:0008123,molecular_function,ISS
P22680,GO:0008123,molecular_function,IBA
P22680,GO:0008123,molecular_function,IEA
P22680,GO:0008123,molecular_function,IDA
P22680,GO:0008123,molecular_function,TAS
P22680,GO:0016705,molecular_function,IEA
P22680,GO:0020037,molecular_function,IEA
P22680,GO:0033782,molecular_function,IEA
P22680,GO:0006699,biological_process,ISS
P22680,GO:0006699,biological_process,IBA
P22680,GO:0006699,biological_process,IEA
P22680,GO:0006699,biological_process,IDA
P22680,GO:0006699,biological_process,TAS
P22680,GO:0006707,biological_process,ISS
P22680,GO:0006707,biological_process,IEA
P22680,GO:0008206,biological_process,IEA
P22680,GO:0016125,biological_process,IEA
P22680,GO:0016125,biological_process,TAS
P22680,GO:0032966,biological_process,IEA
P22680,GO:0042632,biological_process,ISS
P22680,GO:0042632,biological_process,IBA
P22680,GO:0042632,biological_process,IEA
P22680,GO:0045471,biological_process,IEA
P22680,GO:0045542,biological_process,IEA
P22680,GO:0045717,biological_process,IEA
P22680,GO:0070857,biological_process,ISS
P22680,GO:0070857,biological_process,IEA
P22680,GO:0070857,biological_process,IDA
P22680,GO:0071333,biological_process,IEA
P22680,GO:0071333,biological_process,IDA
P22680,GO:0071397,biological_process,ISS
P22680,GO:0071397,biological_process,IEA
P22680,GO:0005789,cellular_component,IEA
P22680,GO:0005789,cellular_component,TAS
P22680,GO:0005789,cellular_component,TAS
P22680,GO:0043231,cellular_component,ISS
P22748,GO:0016323,cellular_component,IDA
P22748,GO:0004089,molecular_function,IBA
P22748,GO:0004089,molecular_function,IEA
P22748,GO:0004089,molecular_function,TAS
P22748,GO:0005515,molecular_function,IPI
P22748,GO:0008270,molecular_function,IEA
P22748,GO:0015701,biological_process,IMP
P22748,GO:0005886,cellular_component,IBA
P22748,GO:0005791,cellular_component,IDA
P22748,GO:0005793,cellular_component,IDA
P22748,GO:0005794,cellular_component,IDA
P22748,GO:0005802,cellular_component,IDA
P22748,GO:0005886,cellular_component,IEA
P22748,GO:0005886,cellular_component,IDA
P22748,GO:0005886,cellular_component,TAS
P22748,GO:0005886,cellular_component,TAS
P22748,GO:0005886,cellular_component,TAS
P22748,GO:0005886,cellular_component,TAS
P22748,GO:0009897,cellular_component,IDA
P22748,GO:0009986,cellular_component,IDA
P22748,GO:0016020,cellular_component,TAS
P22748,GO:0016324,cellular_component,IDA
P22748,GO:0030658,cellular_component,IDA
P22748,GO:0030667,cellular_component,IDA
P22748,GO:0031526,cellular_component,IDA
P22748,GO:0048471,cellular_component,IDA
P22748,GO:0070062,cellular_component,IDA
P22748,GO:0070062,cellular_component,HDA
P22748,GO:0070062,cellular_component,HDA
P22748,GO:0070062,cellular_component,HDA
P22830,GO:0004325,molecular_function,ISS
P22830,GO:0004325,molecular_function,IBA
P22830,GO:0004325,molecular_function,IEA
P22830,GO:0004325,molecular_function,IDA
P22830,GO:0004325,molecular_function,TAS
P22830,GO:0004325,molecular_function,IDA
P22830,GO:0004325,molecular_function,IDA
P22830,GO:0005506,molecular_function,IEA
P22830,GO:0005515,molecular_function,IPI
P22830,GO:0005515,molecular_function,IPI
P22830,GO:0005515,molecular_function,IPI
P22830,GO:0005515,molecular_function,IPI
P22830,GO:0005515,molecular_function,IPI
P22830,GO:0005515,molecular_function,IPI
P22830,GO:0005515,molecular_function,IPI
P22830,GO:0005515,molecular_function,IPI
P22830,GO:0005515,molecular_function,IPI
P22830,GO:0008198,molecular_function,TAS
P22830,GO:0042802,molecular_function,IPI
P22830,GO:0042802,molecular_function,IPI
P22830,GO:0042803,molecular_function,IDA
P22830,GO:0006091,biological_process,TAS
P22830,GO:0006783,biological_process,IEA
P22830,GO:0006783,biological_process,ISS
P22830,GO:0006783,biological_process,IBA
P22830,GO:0006783,biological_process,IDA
P22830,GO:0006783,biological_process,TAS
P22830,GO:0006783,biological_process,IDA
P22830,GO:0006783,biological_process,NAS
P22830,GO:0006785,biological_process,IEA
P22830,GO:0006785,biological_process,IDA
P22830,GO:0009416,biological_process,TAS
P22830,GO:0046501,biological_process,IEA
P22830,GO:0046501,biological_process,IDA
P22830,GO:0005739,cellular_component,IBA
P22830,GO:0005739,cellular_component,HTP
P22830,GO:0005743,cellular_component,ISS
P22830,GO:0005743,cellular_component,IEA
P22830,GO:0005743,cellular_component,TAS
P22830,GO:0005743,cellular_component,TAS
P22830,GO:0005743,cellular_component,TAS
P22830,GO:0005743,cellular_component,TAS
P22830,GO:0005743,cellular_component,TAS
P22830,GO:0031966,cellular_component,IDA
P23109,GO:0032263,biological_process,IDA
P23109,GO:0003876,molecular_function,ISS
P23109,GO:0003876,molecular_function,IBA
P23109,GO:0003876,molecular_function,IEA
P23109,GO:0003876,molecular_function,IMP
P23109,GO:0003876,molecular_function,TAS
P23109,GO:0005515,molecular_function,IPI
P23109,GO:0005515,molecular_function,IPI
P23109,GO:0019239,molecular_function,IEA
P23109,GO:0042802,molecular_function,IPI
P23109,GO:0006188,biological_process,IBA
P23109,GO:0006753,biological_process,IEA
P23109,GO:0009168,biological_process,IEA
P23109,GO:0032263,biological_process,IDA
P23109,GO:0032264,biological_process,IEA
P23109,GO:0046033,biological_process,IBA
P23109,GO:0005829,cellular_component,TAS
P23219,GO:0004601,molecular_function,IEA
P23219,GO:0004666,molecular_function,IBA
P23219,GO:0004666,molecular_function,IEA
P23219,GO:0004666,molecular_function,IDA
P23219,GO:0005515,molecular_function,IPI
P23219,GO:0005515,molecular_function,IPI
P23219,GO:0005515,molecular_function,IPI
P23219,GO:0005515,molecular_function,IPI
P23219,GO:0016702,molecular_function,IBA
P23219,GO:0016705,molecular_function,IEA
P23219,GO:0020037,molecular_function,IEA
P23219,GO:0001516,biological_process,ISS
P23219,GO:0001516,biological_process,IEA
P23219,GO:0006979,biological_process,IEA
P23219,GO:0008217,biological_process,ISS
P23219,GO:0019371,biological_process,IBA
P23219,GO:0019371,biological_process,IEA
P23219,GO:0019371,biological_process,IDA
P23219,GO:0046457,biological_process,IEA
