category,cids,citations,core,dois,ecs,externalid,extid,geneids,name,pathwayid,pclids,pmcids,pmids,protacxns,pwacc,pwtype,source,srcid,taxid,taxname,url
Metabolic,280|668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|9547000|22833512|52926089|52927225|53481850|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75|4.1.1.65,SMP0001596,SMP0001596,947321|947496|66671283|66671537|66671928|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis (CL(18:1(9Z)/16:0/14:0/16:0)),1185895,,,,P0A6A8|P0A6S7|P0A7A7|P0A8K1|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001596,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001596
Metabolic,668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512|52927225|53481850|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75,SMP0001600,SMP0001600,947321|947496|66671283|66671537|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis (CL(18:1(9Z)/16:0/17:0cycw7c/17:0cycw7c)),1185899,,,,P0A6A8|P0A6S7|P0A7A7|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001600,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001600
Metabolic,280|668|700|753|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512|52927230|53481808|53481854|131767780,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75|4.1.1.65,SMP0001604,SMP0001604,947321|947496|66670939|66671283|66671537|66671928|66672044|66672494|66673525|66674897|66674930|67415812|67515820,phospholipid biosynthesis CL(16:1(9Z)/18:1(9Z)/16:1(9Z)/19:0cycv8c),1185903,,,,P0A6A8|P0A6H8|P0A6S7|P0A7A7|P0A8K1|P0A924|P0AA84|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001604,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001604
Metabolic,280|668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512|52924219|52925313|52927248|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75|4.1.1.65,SMP0001608,SMP0001608,947321|947496|66671283|66671537|66671928|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis CL(16:1(9Z)/18:1(9Z)/18:1(9Z)/14:0),1185907,,,,P0A6A8|P0A6S7|P0A7A7|P0A8K1|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001608,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001608
Metabolic,280|668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512|52927248|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75|4.1.1.65,SMP0001612,SMP0001612,947321|947496|66671283|66671537|66671928|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis (CL(18:1(9Z)/16:0/18:1(9Z)/19:0cycv8c)),1185911,,,,P0A6A8|P0A6S7|P0A7A7|P0A8K1|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001612,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001612
Metabolic,280|668|700|962|1038|1061|5886|5951|6131|6176|6816|123699|439162|439229|644102|5311263|9852308|22833512|52927146|53481851|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75|4.1.1.65,SMP0001616,SMP0001616,947321|947496|66671283|66671537|66671928|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis (CL(18:1(9Z)/16:1(9Z)/14:0/14:0)),1185915,,,,P0A6A8|P0A6S7|P0A7A7|P0A8K1|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001616,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001616
Metabolic,280|668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512|49859598|52926014|52927248|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75|4.1.1.65,SMP0001620,SMP0001620,947321|947496|66671283|66671537|66671928|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis CL(16:1(9Z)/18:1(9Z)/18:1(9Z)/19:0cycv8c),1185919,,,,P0A6A8|P0A6S7|P0A7A7|P0A8K1|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001620,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001620
Metabolic,280|668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512|52924219|52925313|52927146|53481851|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75|4.1.1.65,SMP0001624,SMP0001624,947321|947496|66671283|66671537|66671928|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis (CL(18:1(9Z)/16:1(9Z)/16:1(9Z)/14:0)),1185923,,,,P0A6A8|P0A6S7|P0A7A7|P0A8K1|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001624,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001624
Metabolic,668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512|52927230|53481808|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75,SMP0001628,SMP0001628,947321|947496|66671283|66671537|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis (CL(18:1(9Z)/16:1(9Z)/17:0cycw7c/16:1(9Z))),1185927,,,,P0A6A8|P0A6S7|P0A7A7|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001628,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001628
Metabolic,280|668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75,SMP0001632,SMP0001632,947321|947496|66671283|66671537|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis CL(16:1(9Z)/19:0cycv8c/14:0/19:0cycv8c),1185931,,,,P0A6A8|P0A6S7|P0A7A7|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001632,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001632
Metabolic,280|668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512|52927230|53481808|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75|4.1.1.65,SMP0001640,SMP0001640,947321|947496|66671283|66671537|66671928|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis CL(16:1(9Z)/19:0cycv8c/16:1(9Z)/17:0cycw7c),1185939,,,,P0A6A8|P0A6S7|P0A7A7|P0A8K1|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001640,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001640
Metabolic,280|668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512|52927230|53481808|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75|4.1.1.65,SMP0001644,SMP0001644,947321|947496|66671283|66671537|66671928|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis (CL(18:1(9Z)/16:1(9Z)/19:0cycv8c/16:1(9Z))),1185943,,,,P0A6A8|P0A6S7|P0A7A7|P0A8K1|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001644,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001644
Metabolic,668|700|1038|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8,SMP0001648,SMP0001648,947321|947496|66671537|66672044|66672494|66673525|67415812|67515820,phospholipid biosynthesis (CL(18:1(9Z)/17:0cycw7c/14:0/14:0)),1185947,,,,P0A6A8|P0A6S7|P0A7A7|P0ABF8|P0ABG1|P23830|P26647|P75919,PathBank:SMP0001648,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001648
Metabolic,280|668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512|49859598|49859651|52926014|52927167,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75,SMP0001652,SMP0001652,947321|947496|66671283|66671537|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis CL(16:1(9Z)/19:0cycv8c/18:1(9Z)/19:0cycv8c),1185951,,,,P0A6A8|P0A6S7|P0A7A7|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001652,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001652
Metabolic,280|668|700|753|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512|52927230|53481808|53481854|131767780,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75,SMP0001656,SMP0001656,947321|947496|66670939|66671283|66671537|66672044|66672494|66673525|66674897|66674930|67415812|67515820,phospholipid biosynthesis CL(16:1(9Z)/19:0cycv8c/19:0cycv8c/16:1(9Z)),1185955,,,,P0A6A8|P0A6H8|P0A6S7|P0A7A7|P0A924|P0AA84|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001656,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001656
Metabolic,668|700|1038|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8,SMP0001660,SMP0001660,947321|947496|66671537|66672044|66672494|66673525|67415812|67515820,phospholipid biosynthesis (CL(18:1(9Z)/17:0cycw7c/17:0cycw7c/19:0cycv8c)),1185959,,,,P0A6A8|P0A6S7|P0A7A7|P0ABF8|P0ABG1|P23830|P26647|P75919,PathBank:SMP0001660,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001660
Metabolic,280|668|700|962|1038|1061|5886|5951|6131|6176|6816|123699|439162|439229|644102|5311263|9852308|22833512|52927248|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75|4.1.1.65,SMP0001664,SMP0001664,947321|947496|66671283|66671537|66671928|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis (CL(18:1(9Z)/18:1(9Z)/14:0/14:0)),1185963,,,,P0A6A8|P0A6S7|P0A7A7|P0A8K1|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001664,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001664
Metabolic,280|668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512|49859598|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75|4.1.1.65,SMP0001668,SMP0001668,947321|947496|66671283|66671537|66671928|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis CL(17:0cycw7c/15:0cyclo/16:1(9Z)/17:0cycw7c),1185967,,,,P0A6A8|P0A6S7|P0A7A7|P0A8K1|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001668,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001668
Metabolic,280|668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512|49859598|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75|4.1.1.65,SMP0001672,SMP0001672,947321|947496|66671283|66671537|66671928|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis CL(17:0cycw7c/15:0cyclo/17:0cycw7c/16:1(9Z)),1185971,,,,P0A6A8|P0A6S7|P0A7A7|P0A8K1|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001672,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001672
Metabolic,280|668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512|52924339|52926066|53481810|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75|4.1.1.65,SMP0001676,SMP0001676,947321|947496|66671283|66671537|66671928|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis CL(17:0cycw7c/15:0cyclo/18:1(9Z)/17:0cycw7c),1185975,,,,P0A6A8|P0A6S7|P0A7A7|P0A8K1|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001676,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001676
Metabolic,280|668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|9547000|22833512|52926089|52927248|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75|4.1.1.65,SMP0001680,SMP0001680,947321|947496|66671283|66671537|66671928|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis (CL(18:1(9Z)/18:1(9Z)/14:0/16:0)),1185979,,,,P0A6A8|P0A6S7|P0A7A7|P0A8K1|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001680,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001680
Metabolic,280|668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512|52927248|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75|4.1.1.65,SMP0001684,SMP0001684,947321|947496|66671283|66671537|66671928|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis (CL(18:1(9Z)/18:1(9Z)/14:0/19:0cycv8c)),1185983,,,,P0A6A8|P0A6S7|P0A7A7|P0A8K1|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001684,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001684
Metabolic,280|668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512|52927248|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75|4.1.1.65,SMP0001688,SMP0001688,947321|947496|66671283|66671537|66671928|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis (CL(18:1(9Z)/18:1(9Z)/17:0cycw7c/16:1(9Z))),1185987,,,,P0A6A8|P0A6S7|P0A7A7|P0A8K1|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001688,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001688
Metabolic,280|668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512|52926472|53481807|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75|4.1.1.65,SMP0001692,SMP0001692,947321|947496|66671283|66671537|66671928|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis CL(17:0cycw7c/16:0/16:1(9Z)/17:0cycw7c),1185991,,,,P0A6A8|P0A6S7|P0A7A7|P0A8K1|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001692,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001692
Metabolic,280|668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|446440|644102|5311263|22833512|49859598|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75|4.1.1.65,SMP0001696,SMP0001696,947321|947496|66671283|66671537|66671928|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis CL(17:0cycw7c/16:0/17:0cycw7c/16:0),1185995,,,,P0A6A8|P0A6S7|P0A7A7|P0A8K1|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001696,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001696
Metabolic,280|668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512|52927248|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75|4.1.1.65,SMP0001700,SMP0001700,947321|947496|66671283|66671537|66671928|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis (CL(18:1(9Z)/18:1(9Z)/17:0cycw7c/19:0cycv8c)),1185999,,,,P0A6A8|P0A6S7|P0A7A7|P0A8K1|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001700,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001700
Metabolic,280|668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|9547136|22833512|49859598,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75|4.1.1.65,SMP0001704,SMP0001704,947321|947496|66671283|66671537|66671928|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis CL(17:0cycw7c/16:0/17:0cycw7c/19:0cycv8c),1186003,,,,P0A6A8|P0A6S7|P0A7A7|P0A8K1|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001704,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001704
Metabolic,280|668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512|52927230|53481808|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75|4.1.1.65,SMP0001708,SMP0001708,947321|947496|66671283|66671537|66671928|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis CL(17:0cycw7c/16:1(9Z)/14:0/16:1(9Z)),1186007,,,,P0A6A8|P0A6S7|P0A7A7|P0A8K1|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001708,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001708
Metabolic,668|700|962|1038|1061|5886|5951|6131|6176|6816|439162|439229|644102|5311263|22833512|53481854,,1,,1.1.1.94|2.3.1.15|2.3.1.51|2.3.1.n4|2.7.7.41|2.7.8.-|2.7.8.5|2.7.8.8|3.1.3.27|3.1.3.4|3.6.1.27|3.6.1.75,SMP0001712,SMP0001712,947321|947496|66671283|66671537|66672044|66672494|66673525|66674897|67415812|67515820,phospholipid biosynthesis (CL(17:0cycw7c/16:1(9Z)/17:0cycw7c/17:0cycw7c)),1186011,,,,P0A6A8|P0A6S7|P0A7A7|P0A924|P0ABF8|P0ABG1|P18200|P23830|P26647|P75919,PathBank:SMP0001712,organism_specific,PathBank,10,562,Escherichia coli,http://pathbank.org/view/SMP0001712
